id,zhuhuichang,zhanting,room1,room2,haibaoqu,A,B,C,D,qiandao,fuwu,room3,room4,room5,room6,blank,label
14956,3235,950,0,0,0,0,0,0,0,161,0,0,0,0,0,1509,4
14959,12438,925,144,0,977,0,0,8256,0,306,0,0,0,0,0,4217,2
14962,0,0,518,0,28,0,0,0,0,249,0,0,0,19861,0,812,1
14973,9775,180,0,0,0,0,0,0,0,403,20,377,0,0,0,1528,0
14976,0,0,481,0,59,0,0,6470,2824,227,0,0,0,0,0,1695,4
14978,1605,3167,0,0,80,0,0,0,6814,180,0,0,0,0,0,3948,3
14983,12051,0,334,0,652,2220,0,5187,0,240,10,0,0,0,0,3625,2
14987,10083,1264,0,0,15,0,0,0,0,281,0,476,0,0,0,1244,0
14988,0,0,515,0,1079,5711,0,0,0,392,0,0,0,0,0,1319,4
14990,0,0,0,0,99,5752,3326,0,0,288,7,0,0,0,0,2162,4
14991,10446,0,0,77,9,0,0,0,0,0,0,401,0,0,0,848,6
14992,10989,518,0,0,0,0,0,0,0,161,25,413,0,0,0,1088,0
14998,12260,1487,0,0,0,0,0,0,0,414,0,0,0,0,0,1423,0
15000,4491,200,0,36,8,0,0,0,0,0,0,98,0,0,0,588,6
15004,0,2937,0,0,7,0,0,0,0,475,0,26,0,0,0,1247,4
15006,12029,1169,0,0,0,0,0,0,0,382,0,0,0,0,0,531,0
15011,10838,83,0,0,499,0,0,0,0,358,8,0,0,0,0,1258,0
15015,6414,0,0,0,120,0,0,0,0,283,0,544,0,0,0,1586,0
15018,0,0,138,0,244,0,0,0,9049,212,0,0,0,0,0,1963,3
15019,0,425,539,0,762,0,0,9905,0,310,73,0,0,0,0,810,4
15020,0,707,0,0,14,0,0,0,0,279,105,0,0,0,0,2313,4
15023,10368,520,0,0,0,0,0,0,0,250,0,0,0,0,0,1981,0
15025,12095,205,545,0,563,1733,0,4891,0,253,0,386,0,0,0,4230,2
15026,6847,3686,0,0,307,0,0,0,0,198,8,0,0,0,0,1934,0
15027,9105,0,0,0,429,0,0,0,0,344,21,0,0,0,0,1368,0
15028,11632,102,492,0,542,0,0,0,6574,365,18,0,0,0,0,3613,0
15030,8464,254,0,0,24,0,0,0,0,181,16,651,0,0,0,2990,0
15039,0,56,496,0,39,3152,7165,0,0,254,6,0,0,0,0,1053,4
15044,10106,2396,0,0,0,0,0,0,0,433,0,484,0,0,0,1448,0
15048,0,2214,565,0,1003,0,0,0,4766,324,125,0,0,0,0,1088,3
15049,10298,483,0,0,0,0,0,0,0,236,93,499,0,0,0,905,0
15050,11727,0,0,149,0,0,0,0,0,0,0,0,0,0,0,1368,6
15055,12867,1253,606,0,1115,0,0,4393,0,161,24,711,0,0,0,2845,2
15058,12042,3430,750,0,1113,3139,2940,3623,0,311,0,0,0,0,0,4080,2
15061,11430,763,498,0,121,3068,6281,0,0,235,0,355,0,0,0,3608,5
15065,0,2116,0,0,21,0,0,0,0,323,7,79,0,0,0,2178,4
15067,10622,1821,0,0,0,0,0,0,0,299,0,0,0,0,0,1232,0
15074,3628,0,0,0,0,0,0,0,0,161,0,72,0,0,0,543,4
15079,12660,5168,0,0,529,0,0,6501,2703,320,0,0,0,0,0,2570,2
15081,11089,1398,454,0,619,0,6374,0,0,389,0,656,0,0,0,3298,5
15082,11858,0,525,0,558,852,8341,0,0,184,16,582,0,0,0,4036,5
15083,11920,0,534,5765,314,0,9436,0,0,0,9,0,0,0,0,2150,6
15087,0,1046,0,0,2491,0,0,0,0,306,6,56,0,0,0,1635,4
15088,0,0,228,0,293,0,0,0,10993,219,0,0,0,0,0,824,3
15093,11651,0,0,0,151,0,0,0,0,451,0,0,0,0,0,2146,0
15094,12155,725,744,738,105,0,0,0,9590,0,0,0,0,0,0,2009,6
15095,0,0,0,0,11,0,0,0,0,7,0,0,0,0,8551,14210,8
15096,12019,0,0,1657,334,0,0,0,0,0,0,0,0,0,0,958,6
15097,12363,2515,545,0,405,0,0,8204,0,346,0,0,0,0,0,3750,2
15098,0,0,313,0,122,0,0,0,9542,219,0,0,0,0,0,965,3
15103,12015,255,630,0,470,0,0,6529,3000,290,11,634,0,0,0,3089,2
15106,10502,0,0,276,0,0,0,0,0,0,0,0,0,0,0,1320,6
15109,11978,0,763,6553,80,0,0,0,8767,0,0,0,0,0,0,2046,6
15110,11005,2480,467,0,138,2859,0,4204,0,374,25,407,0,0,0,4814,2
15111,0,0,574,0,84,0,9381,0,0,358,0,0,0,0,0,1544,4
15112,0,0,0,0,98,0,0,0,9948,427,0,0,0,0,0,1768,3
15113,12412,2139,640,0,57,0,0,0,5145,165,0,0,0,0,0,4337,0
15115,11855,1542,156,0,82,0,9748,0,0,237,25,0,0,0,0,4268,5
15116,10699,3445,423,0,72,2268,0,2146,0,426,8,0,0,0,0,7776,2
15117,0,0,0,0,281,0,0,0,10082,153,0,0,0,0,0,1621,3
15120,10682,794,0,0,0,0,0,0,0,372,35,0,0,0,0,846,0
15121,7556,0,0,0,15,0,0,0,0,451,0,0,0,0,0,1986,0
15127,0,0,785,0,662,3706,6522,0,0,254,0,0,0,0,0,629,4
15130,0,0,0,0,912,0,0,8984,0,215,0,0,0,0,0,1347,4
15135,6873,0,0,0,1765,0,0,0,0,203,0,0,0,0,0,1204,0
15136,11967,3895,336,0,878,0,7067,0,0,251,19,0,0,0,0,3695,5
15139,0,0,407,0,101,0,0,7360,2379,311,0,0,0,0,0,1806,4
15140,11197,0,0,0,655,0,6539,0,0,368,15,0,0,0,0,2966,5
15141,3182,0,0,0,24,0,0,0,0,241,0,0,0,0,0,1038,4
15142,0,0,0,0,120,10355,0,0,0,238,0,0,0,0,0,1463,4
15145,11501,324,0,0,0,0,0,0,0,318,131,0,0,0,0,1184,0
15147,0,0,0,0,739,0,0,0,9280,390,0,0,0,0,0,1551,3
15152,0,0,0,0,0,0,0,0,0,33370,0,0,0,0,1994,660,8
15154,12516,710,403,0,619,0,0,9011,0,429,0,0,0,0,0,3662,2
15156,5834,2568,670,0,1629,0,0,0,4491,355,14,0,0,0,0,3197,0
15157,0,2609,497,0,52,0,4378,0,0,393,0,0,0,0,0,2175,4
15165,0,822,445,0,0,0,0,0,0,332,0,0,0,24569,0,1483,1
15166,12240,1307,344,0,51,0,0,7898,0,501,126,0,0,0,0,4402,2
15169,0,600,553,0,0,0,0,0,0,311,42,102,0,23930,0,1410,1
15171,0,1097,0,0,53,0,0,0,0,228,0,0,0,0,0,1427,4
15182,6682,0,0,0,0,0,0,0,0,438,15,0,0,0,0,2206,0
15184,0,2494,0,0,15,0,0,0,3106,376,0,0,0,0,0,5308,4
15187,9991,926,0,0,40,0,0,0,0,206,147,271,0,0,0,2001,0
15188,0,2579,0,0,7,0,0,0,0,222,0,44,0,0,0,2640,4
15189,12250,2737,338,0,402,0,0,8663,0,375,13,0,0,0,0,4191,2
15192,0,1228,0,0,386,3501,6516,0,0,206,83,0,0,0,0,1945,4
15194,12110,2145,0,0,70,0,0,6748,0,248,14,0,0,0,0,4690,2
15195,5729,0,0,0,0,0,0,0,0,251,16,0,0,0,0,1122,0
15196,11121,0,0,0,15,0,0,0,0,243,28,738,0,0,0,1891,0
15198,12176,0,0,0,18,0,0,0,0,304,0,0,0,0,0,2972,0
15199,11440,0,0,0,0,0,0,0,0,259,21,0,0,0,0,1268,0
15204,0,1797,0,0,0,0,0,0,0,256,0,60,0,0,0,1539,4
15205,11902,0,0,1676,45,0,0,0,0,0,16,638,0,0,0,1035,6
15214,12404,1312,159,0,75,2880,0,4719,0,282,0,267,0,0,0,3434,2
15222,9425,1014,0,0,0,0,0,0,0,250,16,350,0,0,0,2312,0
15223,0,0,453,0,0,0,0,0,0,423,127,0,0,19434,0,1201,1
15226,0,2438,0,0,28,0,0,0,0,355,0,0,0,0,0,1188,4
15229,0,0,0,0,933,6475,3887,0,0,341,0,0,0,0,0,955,4
15232,9430,632,0,0,159,0,0,0,0,491,15,0,0,0,0,2990,0
15234,12680,0,781,8556,58,0,6015,0,0,0,0,0,0,0,0,2991,6
15235,11121,2200,521,0,111,0,0,8027,0,368,16,0,0,0,0,4535,2
15236,12528,0,718,6382,96,0,2943,6081,0,0,0,0,0,0,0,3049,6
15238,12137,0,0,0,0,0,0,0,0,491,18,615,0,0,0,1366,0
15241,12377,324,0,1711,0,0,0,0,0,0,0,446,0,0,0,933,6
15245,0,511,856,0,445,0,0,9355,0,312,72,0,0,0,0,1550,4
15247,11740,1686,530,0,906,0,6353,0,0,491,0,0,0,0,0,3355,5
15248,11313,323,0,0,126,9847,0,0,0,408,0,604,6838,0,0,2625,7
15250,10453,410,0,0,1877,0,0,0,5639,322,0,0,0,0,0,3329,0
15254,11771,618,393,0,646,0,0,8889,0,246,0,465,0,0,0,3454,2
15256,0,0,0,0,133,3747,6595,0,0,461,0,0,0,0,0,2453,4
15259,0,2764,0,0,31,0,0,5558,2824,415,155,0,0,0,0,1164,4
15260,10971,5327,456,0,63,0,0,0,4353,310,0,432,0,0,0,4749,0
15261,0,562,734,0,332,0,0,0,5812,254,0,0,0,0,0,2252,3
15264,0,0,704,0,59,9750,0,0,0,439,0,0,0,0,0,2057,4
15266,0,0,522,0,74,0,0,0,9473,335,0,0,0,0,0,1054,3
15271,12071,0,503,0,84,3063,6557,0,0,308,0,0,0,0,0,3229,5
15275,12094,334,0,0,147,0,0,0,0,321,8,0,0,0,0,1653,0
15277,12067,0,0,0,0,0,0,0,0,206,0,0,0,0,0,1812,0
15279,10369,0,0,1371,103,0,0,0,0,0,0,0,0,0,0,1966,6
15282,11162,0,0,1419,0,0,0,0,0,0,0,535,0,0,0,1366,6
15285,0,0,626,0,125,3371,3264,0,0,310,0,0,0,0,0,2401,4
15288,6363,766,0,0,0,0,0,0,0,204,0,0,0,0,0,909,0
15290,8810,2037,0,0,0,0,0,0,0,381,0,527,924,0,0,1033,7
15291,9906,6139,615,0,1697,0,2655,0,0,460,7,0,0,0,0,5484,5
15293,8887,1748,0,0,1333,0,0,0,0,359,14,0,0,0,0,2273,0
15294,0,0,304,0,1418,0,0,7988,0,447,0,0,0,0,0,864,4
15295,10266,1395,0,0,0,0,0,0,0,236,17,599,0,0,0,2064,0
15296,12251,161,555,0,93,0,8818,0,0,314,8,0,0,0,0,2535,5
15298,9461,1426,0,0,492,0,0,0,0,313,8,0,0,0,0,2198,0
15301,11759,0,0,0,0,0,0,0,0,271,0,611,0,0,0,480,0
15303,11042,0,0,0,0,0,0,0,0,265,29,0,0,0,0,1935,0
15304,0,0,157,0,116,0,0,0,9598,299,0,0,0,0,0,1944,3
15305,0,0,593,0,480,5750,2562,0,0,465,0,0,0,0,0,1542,4
15306,0,0,487,0,0,0,0,0,0,346,0,605,0,19464,0,2274,1
15309,10770,779,0,0,0,0,0,0,0,366,0,396,0,0,0,707,0
15311,12421,1549,269,0,625,0,0,9059,0,422,0,693,0,0,0,5174,2
15313,0,0,0,0,659,9874,0,0,0,260,0,0,0,0,0,1185,4
15314,0,2421,0,0,682,1608,4421,0,0,262,0,0,0,0,0,978,4
15315,0,0,155,0,509,0,0,7591,2610,217,0,0,0,0,0,2265,4
15320,0,1085,526,0,65,0,0,8903,0,337,14,144,0,0,0,1188,4
15323,11388,0,0,0,0,0,0,0,0,370,0,568,0,0,0,1087,0
15324,1743,2320,0,2222,46,0,0,0,0,0,0,0,0,0,0,734,6
15327,10255,891,0,0,22,0,0,0,0,176,23,54,0,0,0,1446,0
15329,12600,1326,156,0,103,0,0,0,8144,400,0,0,0,0,0,4530,0
15330,9968,399,0,0,8,0,0,0,0,211,7,648,0,0,0,1359,0
15332,11988,204,0,0,67,0,0,5312,0,400,32,0,0,0,0,3756,2
15337,10458,133,0,0,393,0,0,0,0,182,8,0,0,0,0,2018,0
15339,0,2590,370,0,56,0,0,0,7451,301,91,0,0,0,0,1764,3
15341,11815,908,0,0,0,0,0,0,0,276,25,556,0,0,0,1422,0
15342,10101,411,0,0,0,0,0,0,0,489,14,760,0,0,0,2122,0
15343,12372,0,0,5357,46,0,0,4461,0,0,15,0,0,0,0,3106,6
15345,12081,159,0,0,0,0,0,0,0,380,8,0,0,0,0,1799,0
15347,11800,3105,319,0,306,0,6995,0,0,412,0,0,0,0,0,3267,5
15348,12696,621,546,0,457,0,8231,0,0,300,0,263,0,0,0,3984,5
15350,0,135,443,0,63,3679,6622,0,0,162,0,0,0,0,0,1733,4
15352,6554,4961,927,0,454,0,0,0,2442,374,7,0,0,0,0,3583,0
15355,9687,2398,0,0,23,0,0,0,0,221,18,706,0,0,0,1490,0
15357,3992,0,0,1485,0,0,0,0,0,0,0,0,0,0,0,553,6
15359,0,0,628,0,83,0,0,0,9625,416,0,0,0,0,0,960,3
15362,0,0,0,0,745,0,0,0,10881,305,0,0,0,0,0,1367,3
15366,12501,1360,735,0,1916,2122,0,4468,0,340,8,0,0,0,0,2929,2
15367,0,0,0,0,0,0,0,0,0,33117,0,0,0,0,3201,752,8
15370,9738,2407,0,0,0,0,0,0,0,323,151,620,0,0,0,1374,0
15371,8044,2722,0,0,377,0,0,0,0,426,7,403,0,0,0,1727,0
15375,3884,2143,0,0,28,0,0,0,0,352,122,0,0,0,0,5024,4
15376,0,0,471,0,535,0,0,0,9889,409,0,0,0,0,0,1889,3
15379,10788,697,0,0,0,0,0,0,0,360,0,0,0,0,0,2129,0
15381,11642,226,589,0,454,1349,0,5652,0,343,12,0,0,0,0,4193,2
15383,0,0,541,0,770,0,0,0,10115,312,0,0,0,0,0,355,3
15387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441,291,8
15393,9845,575,0,0,0,0,0,0,0,278,17,0,0,0,0,2124,0
15394,4005,714,0,0,0,0,0,0,0,347,0,0,0,0,0,434,4
15395,0,0,285,0,675,0,8067,0,0,306,0,0,0,0,0,1208,4
15398,0,0,0,0,91,6620,3936,0,0,346,0,0,0,0,0,2193,4
15401,8524,2167,0,0,0,0,0,0,0,390,8,767,0,0,0,894,0
15405,11919,2357,98,0,69,0,0,9615,0,367,31,0,0,0,0,5376,2
15407,12359,539,0,0,0,0,0,0,0,344,15,0,0,0,0,1552,0
15408,0,0,0,0,0,0,0,0,0,32882,0,0,0,0,1764,771,8
15409,12016,0,209,0,983,0,9080,0,0,240,14,0,0,0,0,3031,5
15410,0,0,694,0,176,0,0,0,10523,209,0,0,0,0,0,994,3
15415,0,595,579,0,889,0,0,0,9357,280,0,0,0,0,0,1564,3
15416,4481,0,0,0,0,0,0,0,0,231,0,0,0,0,0,1058,4
15420,12171,1075,557,0,431,0,0,7059,2595,319,0,0,0,0,0,3666,2
15423,0,1556,0,0,0,0,0,0,0,363,86,0,0,0,0,1273,4
15428,0,2372,661,0,1172,0,7610,0,0,299,0,0,0,0,0,1572,4
15429,9512,0,0,0,57,0,0,0,0,304,16,0,0,0,0,2212,0
15431,10596,2418,374,0,94,0,0,5658,3065,447,0,0,0,0,0,6462,2
15434,12947,553,0,0,0,0,0,0,0,418,0,0,0,0,0,1219,0
15437,12504,0,429,7832,410,0,8570,0,0,0,0,0,0,0,0,2752,6
15438,2173,1853,0,0,82,0,0,0,0,228,0,0,0,0,0,5145,4
15439,7197,501,0,0,627,0,0,0,0,317,95,0,0,0,0,1786,0
15441,11717,3781,725,0,37,0,4842,0,0,196,0,0,0,0,0,3580,5
15447,10209,449,0,0,0,0,0,0,0,161,9,559,0,0,0,1217,0
15451,9692,1024,0,0,0,0,0,0,0,190,18,707,0,0,0,1762,0
15452,0,4153,0,0,0,0,0,0,0,422,9,0,0,0,0,641,4
15453,12275,941,363,0,94,0,0,0,5732,393,9,0,0,0,0,3655,0
15458,0,2434,0,0,1169,2529,5219,0,0,170,0,0,0,0,0,730,4
15460,9563,659,0,0,7,0,0,0,0,352,168,686,0,0,0,1661,0
15461,6987,1255,655,0,61,0,0,0,5843,402,8,131,0,0,0,3104,0
15462,0,1612,611,0,20,0,0,5278,0,222,7,0,0,0,0,3897,4
15464,0,1838,0,0,99,2419,5886,0,0,206,0,0,0,0,0,1307,4
15466,10052,1480,0,0,0,0,0,0,0,332,0,0,0,0,0,1640,0
15467,10083,1227,0,0,0,0,0,0,0,392,7,0,0,0,0,1192,0
15469,11705,0,0,0,0,0,0,0,0,488,18,141,0,0,0,1697,0
15472,11900,2025,414,0,324,3033,0,6529,0,309,0,0,0,0,0,4134,2
15475,10448,2580,464,0,307,0,4753,0,0,189,90,0,0,0,0,3473,5
15477,1732,2116,0,0,300,0,0,0,0,228,0,0,0,0,0,1060,4
15478,0,0,0,0,57,6119,3589,0,0,392,0,0,0,0,0,1005,4
15479,12107,0,659,0,54,0,0,0,9463,329,18,0,0,0,0,4930,0
15481,11527,0,467,0,1899,0,0,4516,0,246,0,0,0,0,0,4997,2
15482,11606,242,0,0,0,0,0,0,0,404,0,585,0,0,0,1470,0
15485,12564,0,300,0,111,0,0,8589,0,239,0,0,0,0,0,3232,2
15499,10203,0,0,6177,119,0,0,0,9991,0,0,0,0,0,0,2617,6
15500,9311,0,0,0,240,0,0,0,0,282,0,0,0,0,0,1642,0
15504,12148,1105,0,0,0,0,0,0,0,182,21,0,0,0,0,1193,0
15506,0,538,399,0,0,0,0,0,0,283,0,56,0,24752,0,1192,1
15507,0,0,368,0,113,6895,3543,0,0,297,0,0,0,0,0,1077,4
15510,11763,3577,780,0,612,0,2638,6183,0,479,30,0,0,0,0,3247,2
15512,6959,1037,0,0,0,0,0,0,0,322,22,0,0,0,0,1085,0
15513,10141,154,428,0,896,1718,0,8503,0,254,8,0,0,0,0,3014,2
15515,10468,2731,442,0,278,0,3693,0,0,293,23,0,0,0,0,8386,5
15518,11563,892,772,0,120,937,0,6083,0,342,17,648,0,0,0,4359,2
15519,7056,0,0,0,0,0,0,0,0,326,8,0,0,0,0,1449,0
15524,0,0,665,0,195,0,0,0,9390,321,0,0,0,0,0,1832,3
15525,11793,2938,658,0,494,0,0,9019,0,431,0,0,0,0,0,3019,2
15532,10574,2980,1152,8586,1099,0,0,0,2845,0,0,672,0,0,0,2157,6
15533,12044,715,0,0,0,0,0,0,0,223,7,0,0,0,0,2692,0
15536,12261,2659,452,0,683,0,5189,0,0,442,0,0,0,0,0,3525,5
15539,0,0,0,0,0,0,0,0,0,436,0,0,0,29779,0,974,1
15542,12224,1221,116,0,2739,0,0,6814,3101,361,42,0,0,0,0,4189,2
15550,12859,0,0,0,0,0,0,0,0,206,0,0,835,0,0,546,7
15558,3061,0,0,0,0,0,0,0,0,173,0,0,0,0,0,626,4
15560,0,0,0,0,607,6053,3184,0,0,280,0,0,0,0,0,1420,4
15561,11996,596,612,0,106,1259,8062,0,0,428,0,0,0,0,0,4081,5
15563,6201,1634,0,0,0,0,0,0,0,442,9,0,0,0,0,1026,0
15564,9256,0,0,0,23,0,0,0,0,456,0,632,0,0,0,1851,0
15566,10583,1928,464,0,618,0,0,9080,0,211,23,0,0,0,0,6010,2
15568,11236,3145,279,0,872,0,4299,0,0,285,8,621,0,0,0,3524,5
15570,0,647,488,0,43,0,0,0,0,205,15,0,0,23745,0,1424,1
15571,0,0,846,0,1034,1652,0,5838,0,277,0,0,0,0,0,1050,4
15575,0,0,0,0,64,0,0,6186,2791,242,0,0,0,0,0,3230,4
15576,0,4999,610,0,2201,0,2729,0,0,251,23,0,0,0,0,2839,4
15577,7527,1047,0,0,0,0,0,0,0,317,14,0,0,0,0,1657,0
15580,6516,1663,0,0,30,0,0,0,0,373,87,0,0,0,0,1239,0
15586,12309,0,681,0,580,3080,6708,0,0,163,0,0,0,0,0,3134,5
15587,8991,13198,0,0,0,0,0,0,0,347,39,0,0,0,0,1749,0
15595,12702,3250,216,0,518,0,0,0,6942,217,15,0,0,0,0,3384,0
15598,10442,388,741,0,674,0,0,0,5699,314,0,687,0,0,0,3939,0
15600,12748,1508,364,0,118,0,0,9652,0,280,0,0,0,0,0,3748,2
15601,12458,0,704,5794,66,0,0,10266,0,0,0,501,0,0,0,2589,6
15603,10669,1402,0,0,0,0,0,0,0,263,7,0,0,0,0,1214,0
15604,9948,2610,340,0,527,0,0,0,6960,221,6,0,0,0,0,3639,0
15605,11746,1650,0,0,0,0,0,0,0,232,15,481,0,0,0,1500,0
15607,0,0,518,0,0,0,0,0,0,279,18,554,0,18842,0,1194,1
15617,3140,2470,415,0,121,0,0,0,7168,399,0,0,0,0,0,3043,3
15619,10138,0,0,0,0,0,0,0,0,438,0,0,0,0,0,1782,0
15620,8656,324,0,0,551,0,0,0,0,327,7,552,0,0,0,1723,0
15622,0,0,0,0,103,0,9214,0,0,488,0,0,0,0,0,1089,4
15626,12612,0,454,5665,146,6717,2943,0,0,0,0,0,0,0,0,2508,6
15630,3053,985,0,0,773,0,0,0,0,240,129,0,0,0,0,663,4
15631,11368,0,0,0,0,0,0,0,0,385,33,138,0,0,0,1055,0
15632,7095,0,0,0,29,0,0,0,0,314,0,0,0,0,0,2385,0
15634,0,1334,0,0,192,0,0,0,0,275,14,0,0,0,0,2744,4
15637,11068,0,470,3834,51,0,0,6068,2801,0,0,0,0,0,0,2551,6
15640,0,0,0,0,531,0,0,0,8750,228,0,0,0,0,0,1572,3
15642,12595,264,516,0,47,0,5596,0,0,261,0,497,0,0,0,3784,5
15644,0,1002,0,0,1382,0,0,0,0,426,118,0,0,0,0,999,4
15646,9927,897,0,0,30,0,0,0,0,242,139,0,0,0,0,1951,0
15647,0,0,384,0,1710,0,5513,0,0,402,0,0,0,0,0,1232,4
15649,0,0,797,0,405,0,0,0,9696,354,0,0,0,0,0,1304,3
15652,10366,0,307,0,203,0,0,0,8533,350,25,0,0,0,0,3261,0
15654,8227,2804,0,0,0,0,0,0,0,352,14,783,0,0,0,1430,0
15655,0,0,0,0,440,1896,0,8190,0,311,0,70,0,0,0,2122,4
15656,0,0,402,0,720,0,6445,0,0,143,0,0,0,0,0,2643,4
15658,9468,73,0,0,33,0,0,0,0,408,0,612,0,0,0,2218,0
15663,12478,0,0,621,0,0,0,0,0,0,0,0,0,0,0,1462,6
15670,0,0,0,0,16,0,0,0,0,32102,0,0,0,0,1917,1034,8
15671,11847,2947,552,0,616,0,5511,0,0,432,0,0,0,0,0,4794,5
15673,12984,2244,823,0,541,0,0,0,4503,340,0,517,0,0,0,3982,0
15675,6764,5197,369,0,629,0,0,0,7819,416,23,457,0,0,0,4008,3
15680,11970,23,0,0,0,0,0,0,0,133,23,0,0,0,0,968,0
15682,10974,0,0,0,100,0,0,0,0,225,0,0,0,0,0,1970,0
15684,0,0,0,0,118,0,0,0,9504,305,0,0,0,0,0,1622,3
15690,10320,263,0,1727,0,0,0,0,0,0,0,643,0,0,0,890,6
15691,0,0,243,0,787,0,0,5739,0,220,0,0,0,0,0,2185,4
15692,0,828,0,0,1911,0,0,0,9863,302,0,0,0,0,0,609,3
15694,11043,0,0,0,0,0,0,0,0,493,0,0,0,0,0,2925,0
15701,11290,0,819,0,877,1735,0,5224,0,417,7,0,0,0,0,4613,2
15702,0,0,0,0,437,0,0,0,10330,194,0,0,0,0,0,1679,3
15703,6941,0,0,0,163,0,0,0,0,331,14,0,0,0,0,2666,0
15705,10954,0,560,5238,751,0,0,0,10093,0,0,0,0,0,0,1870,6
15706,12044,899,696,0,734,0,0,0,9656,442,8,0,0,0,0,3194,0
15708,12452,0,0,0,17,0,0,0,0,418,0,0,0,0,0,1878,0
15709,9240,1443,0,0,0,0,0,0,0,377,15,0,0,0,0,1332,0
15710,3753,2380,0,0,44,0,0,0,0,450,7,0,0,0,0,6462,4
15711,4049,2770,0,0,33,0,0,0,0,252,18,0,0,0,0,3268,4
15712,9904,1495,0,0,203,0,0,0,0,203,0,0,0,0,0,2416,0
15715,10412,3020,358,0,269,0,0,0,4677,225,15,0,0,0,0,6584,0
15717,11578,2071,147,0,755,0,0,3531,0,281,14,0,0,0,0,5351,2
15719,10736,2322,523,0,99,0,0,0,5441,191,0,633,0,0,0,3855,0
15723,0,0,793,0,71,6620,4019,0,0,297,0,0,0,0,0,1206,4
15727,11510,0,0,0,1292,0,0,0,0,229,7,0,0,0,0,1710,0
15729,5154,2748,690,0,314,1974,5393,0,0,334,437,121,0,0,0,2725,4
15731,9200,2979,729,0,67,0,0,0,4460,362,14,571,0,0,0,3385,0
15732,11732,3066,416,0,1438,0,4520,0,0,368,153,529,0,0,0,4001,5
15736,12198,447,0,0,0,0,0,0,0,239,0,0,0,0,0,1478,0
15738,9854,6462,1086,0,62,0,0,0,0,260,105,528,0,0,0,6262,0
15739,0,0,0,0,75,9802,0,0,0,350,0,0,0,0,0,1811,4
15741,11906,751,503,0,360,0,0,0,6265,323,0,0,0,0,0,3712,0
15742,0,1807,0,0,0,0,0,0,0,451,14,117,0,0,0,1404,4
15743,11173,455,0,0,603,0,0,0,0,489,0,0,0,0,0,1706,0
15745,7749,2630,305,0,322,0,0,0,8251,420,49,466,0,0,0,6134,0
15749,0,0,0,0,87,0,0,0,7877,336,0,0,0,0,0,3013,3
15753,11769,153,1452,0,396,3006,0,6300,0,342,94,683,0,0,0,3561,2
15754,10010,896,0,0,7,0,0,0,0,369,15,0,0,0,0,1046,0
15757,10697,1301,0,0,0,0,0,0,0,228,0,0,0,0,0,1252,0
15758,12214,1871,310,0,957,3152,0,6721,0,354,0,0,0,0,0,3775,2
15760,0,2150,0,0,0,0,0,0,0,323,71,0,0,0,0,1784,4
15764,12262,1267,689,0,158,0,9219,0,0,359,15,0,0,0,0,3669,5
15765,10065,3288,860,0,1090,0,8247,0,0,321,15,0,0,0,0,3240,5
15766,11108,0,0,0,9,0,0,0,0,455,9,283,0,0,0,3076,0
15769,12387,0,0,7006,672,0,9239,0,0,0,0,0,0,0,0,1579,6
15770,11917,1017,0,0,433,2888,0,6636,0,278,129,0,0,0,0,3516,2
15775,10334,2030,0,0,16,0,0,0,0,287,7,0,0,0,0,1063,0
15778,11804,585,388,0,983,3310,0,6444,0,480,0,0,0,0,0,2657,2
15779,0,1645,0,0,0,0,0,0,0,200,14,0,0,0,0,2359,4
15780,9914,1320,0,0,0,0,0,0,0,267,31,74,0,0,0,1523,0
15783,0,0,0,0,444,0,0,0,9812,259,0,0,0,0,0,1282,3
15785,1371,7996,0,0,872,0,0,0,0,492,0,0,0,0,0,773,4
15786,6745,1122,0,0,0,0,0,0,0,372,0,118,0,0,0,1537,0
15787,5476,4998,526,0,92,0,3116,0,0,390,15,699,0,0,0,8433,5
15793,11841,272,131,0,127,6850,2459,0,0,353,68,0,0,0,0,4464,5
15794,10594,1712,0,0,0,0,0,0,0,290,14,443,0,0,0,1122,0
15796,0,0,0,0,355,0,0,9678,0,374,0,0,0,0,0,1325,4
15800,0,0,0,0,0,0,0,0,0,0,35315,0,0,0,3063,657,8
15801,0,0,0,0,0,0,0,0,0,33654,0,0,0,0,1765,705,8
15803,10136,2348,850,0,95,1686,3594,0,0,274,14,0,0,0,0,5293,5
15807,12781,1381,470,0,524,0,0,5891,0,501,8,80,0,0,0,3113,2
15811,10941,0,0,0,0,0,0,0,0,363,48,0,0,0,0,1459,0
15815,12044,0,569,0,186,0,3789,0,0,355,14,488,10806,0,0,2611,7
15820,12493,4695,0,0,1491,6175,3592,0,0,241,14,0,0,0,0,4231,5
15821,6505,1090,710,0,733,0,0,0,9306,352,0,0,0,0,0,3059,3
15824,10653,509,0,0,52,0,0,0,0,322,9,639,0,0,0,1936,0
15826,0,1710,383,0,54,0,6326,0,0,189,0,106,0,0,0,2312,4
15832,12654,0,316,0,138,0,0,9323,0,298,0,0,0,0,0,3254,2
15834,0,0,0,0,739,0,0,0,9792,436,14,0,0,0,0,911,3
15840,10892,1878,0,0,0,0,0,0,0,272,0,559,0,0,0,1276,0
15847,7331,1308,0,0,0,0,0,0,0,248,0,0,0,0,0,636,0
15851,11702,204,0,0,19,0,0,0,0,269,0,518,0,0,0,1342,0
