time1,zhu1,time2,zhu2,time3,zhu3,A1,A2,A3,B1,B2,B3,C1,C2,C3,D1,D2,D3
49775,0,51162,0,,,0,164,,0,854,,0,315,,0,365,
49776,0,51163,0,,,0,164,,0,854,,0,315,,0,365,
49777,0,51164,0,,,0,164,,0,854,,0,315,,0,365,
49778,0,51165,0,,,0,164,,0,854,,0,315,,0,365,
49779,0,51166,0,,,0,164,,0,855,,0,315,,0,365,
49780,0,51167,0,,,0,164,,0,855,,0,315,,0,365,
49781,0,51168,0,,,0,164,,0,855,,0,315,,0,365,
49782,0,51169,0,,,0,164,,0,855,,0,315,,0,365,
49783,0,51170,0,,,0,164,,0,855,,0,315,,0,365,
49784,0,51171,0,,,0,164,,0,855,,0,315,,0,365,
49785,0,51172,0,,,0,164,,0,856,,0,315,,0,365,
49786,0,51173,0,,,0,164,,0,856,,0,315,,0,365,
49787,0,51174,0,,,0,164,,0,856,,0,315,,0,365,
49788,0,51175,0,,,0,164,,0,857,,0,315,,0,365,
49789,0,51176,0,,,0,164,,0,857,,0,315,,0,365,
49790,0,51177,0,,,0,164,,0,858,,0,316,,0,365,
49791,0,51178,0,,,0,164,,0,859,,0,317,,0,365,
49792,0,51179,0,,,0,164,,0,860,,0,317,,0,365,
49793,0,51180,0,,,0,164,,0,860,,0,317,,0,365,
49794,0,51181,0,,,0,164,,0,861,,0,317,,0,365,
49795,0,51182,0,,,0,164,,0,861,,0,318,,0,365,
49796,0,51183,0,,,0,164,,0,861,,0,318,,0,365,
49797,0,51184,0,,,0,165,,0,863,,0,318,,0,365,
49798,0,51185,0,,,0,165,,1,863,,0,318,,0,365,
49799,0,51186,0,,,0,165,,1,863,,0,319,,0,365,
49800,0,51187,0,,,0,165,,1,863,,0,319,,0,365,
49801,0,51188,0,,,0,165,,1,864,,0,319,,0,365,
49802,0,51189,0,,,0,165,,1,864,,0,319,,0,365,
49803,0,51190,0,,,0,165,,1,864,,0,319,,0,365,
49804,0,51191,0,,,0,165,,1,864,,0,319,,0,365,
49805,0,51192,0,,,0,165,,1,864,,0,319,,0,365,
49806,0,51193,0,,,0,165,,1,864,,0,319,,0,365,
49807,0,51194,0,,,0,166,,1,864,,0,319,,0,365,
49808,0,51195,0,,,0,166,,1,866,,0,319,,0,365,
49809,0,51196,0,,,0,166,,1,866,,0,319,,0,365,
49810,0,51197,0,,,0,167,,1,866,,0,319,,0,365,
49811,0,51198,0,,,0,167,,1,867,,0,319,,0,365,
49812,0,51199,0,,,0,167,,1,867,,1,319,,0,365,
49813,0,51200,0,,,0,167,,1,867,,1,319,,0,365,
49814,0,51201,0,,,0,167,,1,867,,1,320,,0,365,
49815,0,51202,0,,,0,167,,1,868,,1,320,,0,365,
49816,0,51203,0,,,0,167,,1,868,,1,320,,0,365,
49817,0,51204,0,,,0,167,,1,870,,1,320,,0,365,
49818,0,51205,0,,,0,167,,1,870,,1,320,,0,365,
49819,0,51206,0,,,0,167,,1,870,,1,320,,0,365,
49820,0,51207,0,,,0,167,,1,870,,1,320,,0,365,
49821,0,51208,0,,,0,167,,1,871,,1,320,,0,365,
49822,0,51209,0,,,0,167,,1,871,,1,320,,0,365,
49823,0,51210,0,,,0,167,,1,871,,1,320,,0,365,
49824,0,51211,0,,,0,167,,1,871,,1,320,,0,365,
49825,0,51212,0,,,0,167,,1,871,,1,320,,0,365,
49826,0,51213,0,,,0,167,,1,871,,1,320,,0,365,
49827,0,51214,0,,,0,167,,1,872,,1,320,,0,365,
49828,0,51215,0,,,0,167,,1,873,,1,320,,0,365,
49829,0,51216,0,,,0,167,,1,873,,1,320,,0,365,
49830,0,51217,0,,,0,167,,1,874,,1,320,,0,365,
49831,0,51218,0,,,0,167,,1,874,,1,320,,0,365,
49832,0,51219,0,,,0,167,,1,875,,1,320,,0,365,
49833,0,51220,0,,,0,167,,1,875,,1,320,,0,365,
49834,0,51221,0,,,0,167,,1,875,,1,320,,0,365,
49835,0,51222,0,,,0,167,,1,875,,1,320,,0,365,
49836,0,51223,0,,,0,167,,1,875,,1,320,,0,365,
49837,0,51224,0,,,0,167,,1,875,,1,321,,0,365,
49838,0,51225,0,,,0,167,,1,875,,1,322,,0,365,
49839,0,51226,0,,,0,167,,1,875,,1,322,,0,365,
49840,0,51227,0,,,0,167,,1,875,,1,322,,0,365,
49841,0,51228,0,,,0,167,,1,876,,1,322,,0,365,
49842,0,51229,0,,,0,167,,1,876,,1,322,,0,365,
49843,0,51230,0,,,0,167,,1,876,,1,322,,0,365,
49844,0,51231,0,,,0,167,,1,876,,1,322,,0,365,
49845,0,51232,0,,,0,167,,1,876,,1,322,,0,365,
49846,0,51233,0,,,0,167,,1,876,,1,322,,0,365,
49847,0,51234,0,,,0,167,,1,876,,1,323,,0,365,
49848,0,51235,0,,,0,167,,1,877,,1,323,,0,365,
49849,0,51236,0,,,0,167,,1,877,,1,323,,0,365,
49850,0,51237,0,,,0,167,,1,877,,1,323,,0,365,
49851,0,51238,0,,,0,167,,1,877,,1,323,,0,365,
49852,0,51239,0,,,0,168,,1,877,,1,324,,0,365,
49853,0,51240,0,,,0,168,,1,878,,1,324,,0,365,
49854,0,51241,0,,,0,168,,1,878,,1,324,,0,365,
49855,0,51242,0,,,0,168,,1,878,,1,324,,0,365,
49856,0,51243,0,,,0,168,,1,879,,1,324,,0,365,
49857,0,51244,0,,,0,168,,1,879,,1,324,,0,365,
49858,0,51245,0,,,0,168,,1,879,,1,324,,0,365,
49859,0,51246,0,,,0,168,,1,879,,1,324,,0,366,
49860,0,51247,0,,,0,168,,1,880,,1,326,,0,366,
49861,0,51248,0,,,0,168,,1,880,,1,326,,0,366,
49862,0,51249,0,,,0,168,,1,880,,1,326,,0,366,
49863,0,51250,0,,,0,168,,1,881,,1,326,,0,366,
49864,0,51251,0,,,0,168,,1,881,,1,326,,0,366,
49865,0,51252,0,,,0,168,,1,881,,1,327,,0,366,
49866,0,51253,0,,,0,168,,1,881,,1,327,,0,366,
49867,0,51254,0,,,0,168,,1,881,,1,327,,0,366,
49868,0,51255,0,,,0,168,,1,881,,1,327,,0,366,
49869,0,51256,0,,,0,168,,1,881,,1,327,,0,366,
49870,0,51257,0,,,0,168,,1,881,,1,328,,0,366,
49871,0,51258,0,,,0,168,,1,881,,1,328,,0,366,
49872,0,51259,0,,,0,168,,1,881,,1,328,,0,366,
49873,0,51260,0,,,0,168,,1,882,,1,328,,0,366,
49874,0,51261,0,,,0,168,,1,882,,1,328,,0,366,
49875,0,51262,0,,,0,168,,1,882,,1,328,,0,366,
49876,0,51263,0,,,0,168,,1,884,,1,328,,0,366,
49877,0,51264,0,,,0,168,,1,884,,1,328,,0,366,
49878,0,51265,0,,,0,168,,1,884,,1,328,,0,366,
49879,0,51266,0,,,0,168,,1,884,,1,328,,0,366,
49880,0,51267,0,,,0,168,,1,884,,1,329,,0,366,
49881,0,51268,0,,,0,168,,1,884,,1,329,,0,366,
49882,0,51269,0,,,0,168,,1,884,,1,329,,0,366,
49883,0,51270,0,,,0,168,,1,885,,1,329,,0,366,
49884,0,51271,0,,,0,168,,1,885,,1,329,,0,366,
49885,0,51272,0,,,0,168,,1,885,,1,329,,0,366,
49886,0,51273,0,,,0,168,,1,885,,1,329,,0,366,
49887,0,51274,0,,,0,168,,1,885,,1,329,,0,366,
49888,0,51275,0,,,0,168,,1,886,,1,329,,0,366,
49889,0,51276,0,,,0,168,,1,886,,1,329,,0,366,
49890,0,51277,0,,,0,168,,1,886,,1,329,,0,366,
49891,0,51278,0,,,0,168,,1,886,,1,329,,0,366,
49892,0,51279,0,,,0,168,,1,886,,1,329,,0,366,
49893,0,51280,0,,,0,168,,1,886,,1,329,,0,366,
49894,0,51281,0,,,0,168,,1,886,,1,329,,0,366,
49895,0,51282,0,,,0,168,,1,886,,1,329,,0,366,
49896,0,51283,0,,,0,168,,1,886,,1,329,,0,366,
49897,0,51284,0,,,0,168,,1,886,,1,329,,0,366,
49898,0,51285,0,,,0,168,,1,886,,1,329,,0,366,
49899,0,51286,0,,,0,168,,1,886,,1,329,,0,366,
49900,0,51287,0,,,0,168,,1,886,,1,330,,0,366,
49901,0,51288,0,,,0,168,,1,886,,1,331,,0,366,
49902,0,51289,0,,,0,168,,1,886,,1,331,,0,366,
49903,0,51290,0,,,0,168,,1,886,,1,331,,0,366,
49904,0,51291,0,,,0,168,,1,886,,1,331,,0,366,
49905,0,51292,0,,,0,168,,1,886,,1,331,,0,366,
49906,0,51293,0,,,0,168,,1,886,,1,331,,0,366,
49907,0,51294,0,,,0,168,,1,886,,1,331,,0,366,
49908,0,51295,0,,,0,168,,1,886,,1,331,,0,366,
49909,0,51296,0,,,0,168,,1,886,,1,331,,0,366,
49910,0,51297,0,,,0,168,,1,886,,1,331,,0,366,
49911,0,51298,0,,,0,168,,1,886,,1,331,,0,366,
49912,0,51299,0,,,0,168,,1,887,,1,331,,0,366,
49913,0,51300,0,,,0,169,,1,887,,1,331,,0,366,
49914,0,51301,0,,,0,169,,1,887,,1,331,,0,366,
49915,0,51302,0,,,0,169,,1,887,,1,331,,0,366,
49916,0,51303,0,,,0,169,,1,887,,1,331,,0,366,
49917,0,51304,0,,,0,169,,1,887,,1,331,,0,366,
49918,0,51305,0,,,0,169,,1,888,,1,331,,0,366,
49919,0,51306,0,,,0,169,,1,888,,1,331,,0,366,
49920,0,51307,0,,,0,169,,1,888,,1,331,,0,366,
49921,0,51308,0,,,0,169,,1,888,,1,331,,0,366,
49922,0,51309,0,,,0,169,,1,888,,1,331,,0,366,
49923,0,51310,0,,,0,169,,1,888,,1,331,,0,366,
49924,0,51311,0,,,0,169,,1,889,,1,331,,0,366,
49925,0,51312,0,,,0,169,,1,889,,1,331,,0,366,
49926,0,51313,0,,,0,169,,1,889,,1,331,,0,366,
49927,0,51314,0,,,0,169,,1,889,,1,331,,0,366,
49928,0,51315,0,,,0,169,,1,889,,1,331,,1,366,
49929,0,51316,0,,,0,169,,1,889,,1,332,,1,366,
49930,0,51317,0,,,0,169,,1,889,,1,332,,1,366,
49931,0,51318,0,,,0,169,,1,889,,1,332,,1,366,
49932,0,51319,0,,,0,169,,1,889,,1,333,,1,366,
49933,0,51320,0,,,0,169,,1,889,,1,333,,1,366,
49934,0,51321,0,,,0,169,,1,889,,1,333,,1,366,
49935,0,51322,0,,,0,169,,1,890,,1,333,,1,366,
49936,0,51323,0,,,0,169,,1,890,,1,333,,1,366,
49937,0,51324,0,,,0,169,,1,890,,1,333,,1,366,
49938,0,51325,0,,,0,169,,1,890,,1,333,,1,366,
49939,0,51326,0,,,0,169,,1,890,,1,334,,1,366,
49940,0,51327,0,,,0,169,,1,890,,1,334,,1,366,
49941,0,51328,0,,,0,169,,1,890,,1,334,,1,366,
49942,0,51329,0,,,0,169,,1,890,,1,334,,1,366,
49943,0,51330,0,,,0,169,,1,890,,1,334,,1,366,
49944,0,51331,0,,,0,169,,1,890,,1,334,,1,366,
49945,0,51332,0,,,0,169,,1,890,,1,334,,1,366,
49946,0,51333,0,,,0,169,,1,890,,1,334,,1,366,
49947,0,51334,0,,,0,169,,1,891,,1,334,,1,366,
49948,0,51335,0,,,0,169,,1,891,,1,334,,1,366,
49949,0,51336,0,,,0,169,,1,891,,1,335,,1,366,
49950,0,51337,0,,,0,169,,1,891,,1,335,,1,366,
49951,0,51338,0,,,0,169,,1,891,,1,335,,1,366,
49952,0,51339,0,,,0,169,,1,892,,1,336,,1,366,
49953,0,51340,0,,,0,169,,1,892,,1,336,,1,366,
49954,0,51341,0,,,0,169,,1,892,,1,336,,1,366,
49955,0,51342,0,,,0,169,,1,892,,1,336,,1,367,
49956,0,51343,0,,,0,169,,1,892,,1,337,,1,367,
49957,0,51344,0,,,0,169,,1,892,,1,337,,1,367,
49958,0,51345,0,,,0,169,,1,892,,1,337,,1,367,
49959,0,51346,0,,,0,169,,1,892,,1,337,,1,367,
49960,0,51347,0,,,0,169,,1,892,,1,337,,1,367,
49961,0,51348,0,,,0,169,,1,892,,1,337,,1,367,
49962,0,51349,0,,,0,169,,1,892,,1,337,,1,367,
49963,0,51350,0,,,0,169,,1,892,,1,337,,1,367,
49964,0,51351,0,,,0,169,,1,892,,1,337,,1,367,
49965,0,51352,0,,,0,169,,1,892,,1,337,,1,367,
49966,0,51353,0,,,0,169,,1,892,,1,337,,1,367,
49967,0,51354,0,,,0,169,,1,892,,1,338,,1,367,
49968,0,51355,0,,,0,169,,1,892,,1,338,,1,367,
49969,0,51356,0,,,0,169,,1,892,,1,338,,1,367,
49970,0,51357,0,,,0,169,,1,893,,1,338,,1,367,
49971,0,51358,0,,,0,169,,1,893,,1,338,,1,367,
49972,0,51359,0,,,0,169,,1,893,,1,338,,1,367,
49973,0,51360,0,,,0,169,,1,894,,1,338,,1,367,
49974,0,51361,0,,,0,169,,1,894,,1,339,,1,367,
49975,0,51362,0,,,0,169,,1,894,,1,340,,1,367,
49976,0,51363,0,,,0,169,,1,894,,1,340,,1,367,
49977,0,51364,0,,,0,169,,1,894,,1,340,,1,367,
49978,0,51365,0,,,0,169,,1,894,,1,340,,1,367,
49979,0,51366,0,,,0,169,,1,894,,1,340,,1,367,
49980,0,51367,0,,,0,169,,1,894,,1,340,,1,367,
49981,0,51368,0,,,0,169,,1,894,,2,340,,1,367,
49982,0,51369,0,,,0,169,,1,894,,2,340,,1,367,
49983,0,51370,0,,,0,169,,1,894,,2,341,,1,367,
49984,0,51371,0,,,0,169,,1,894,,2,341,,1,367,
49985,0,51372,0,,,0,169,,1,894,,2,341,,1,367,
49986,0,51373,0,,,0,169,,1,894,,2,341,,1,367,
49987,0,51374,0,,,0,169,,1,895,,2,341,,1,367,
49988,0,51376,0,,,0,169,,1,895,,2,341,,1,367,
49989,0,51377,0,,,0,169,,1,895,,2,342,,1,367,
49990,0,51378,0,,,0,169,,1,895,,2,342,,1,367,
49991,0,51379,0,,,0,169,,1,895,,2,342,,1,367,
49992,0,51380,0,,,0,169,,1,895,,2,342,,1,367,
49993,0,51381,0,,,0,169,,1,895,,2,342,,1,367,
49994,0,51382,0,,,0,169,,1,895,,2,342,,1,367,
49995,0,51383,0,,,0,169,,1,895,,2,342,,1,367,
49996,0,51384,0,,,0,169,,1,895,,2,342,,1,367,
49997,0,51385,0,,,0,169,,1,895,,2,342,,1,367,
49998,0,51386,0,,,0,169,,1,895,,2,343,,1,367,
49999,0,51387,0,,,0,169,,1,895,,2,343,,1,367,
50000,0,51388,0,,,0,169,,1,895,,2,343,,1,367,
50001,0,51389,0,,,0,169,,1,895,,2,343,,1,367,
50002,0,51390,0,,,0,169,,1,895,,2,343,,1,367,
50003,0,51391,0,,,0,169,,1,895,,2,343,,1,367,
50004,0,51392,0,,,0,169,,1,895,,2,343,,1,367,
50005,0,51393,0,,,0,169,,1,895,,2,343,,1,367,
50006,0,51394,0,,,0,169,,1,895,,2,343,,1,367,
50007,0,51395,0,,,0,169,,1,896,,2,343,,1,367,
50008,0,51396,0,,,0,169,,1,896,,2,343,,1,367,
50009,0,51397,0,,,0,169,,1,896,,2,343,,1,367,
50010,0,51398,0,,,0,169,,1,896,,2,343,,1,367,
50011,0,51399,0,,,0,169,,1,896,,2,343,,1,367,
50012,0,51400,0,,,0,169,,1,896,,2,343,,1,367,
50013,0,51401,0,,,0,169,,1,896,,2,343,,1,367,
50014,0,51402,0,,,1,169,,2,896,,2,343,,1,367,
50015,0,51403,0,,,1,169,,2,896,,2,344,,1,367,
50016,0,51404,0,,,1,169,,2,896,,2,344,,1,367,
50017,0,51405,0,,,1,169,,2,897,,2,344,,1,367,
50018,0,51406,0,,,1,169,,2,898,,2,344,,1,367,
50019,0,51407,0,,,1,169,,2,898,,2,344,,1,367,
50020,0,51408,0,,,1,169,,2,898,,2,344,,1,367,
50021,0,51409,0,,,1,169,,2,899,,2,344,,1,367,
50022,0,51410,0,,,1,169,,2,899,,2,344,,1,367,
50023,0,51411,0,,,1,169,,2,899,,2,344,,1,367,
50024,0,51412,0,,,1,169,,2,899,,2,344,,1,367,
50025,0,51413,0,,,1,169,,2,899,,2,344,,1,367,
50026,0,51414,0,,,1,169,,2,899,,2,344,,1,367,
50027,0,51415,0,,,1,169,,2,899,,2,344,,1,367,
50028,0,51416,0,,,1,169,,2,899,,2,344,,1,367,
50029,0,51417,0,,,1,169,,2,899,,2,344,,1,367,
50030,0,51418,0,,,1,169,,2,899,,2,344,,1,367,
50031,0,51419,0,,,1,169,,2,899,,2,344,,1,367,
50032,0,51420,0,,,1,169,,2,899,,2,344,,1,367,
50033,0,51421,0,,,1,169,,2,900,,2,345,,1,367,
50034,0,51422,0,,,1,169,,2,900,,2,345,,1,367,
50035,0,51423,0,,,1,169,,2,900,,2,345,,1,367,
50036,0,51424,0,,,1,169,,2,900,,2,345,,1,367,
50037,0,51425,0,,,1,169,,2,901,,2,345,,1,367,
50038,0,51426,0,,,1,169,,2,901,,2,345,,1,367,
50039,0,51427,0,,,1,169,,2,901,,2,345,,1,367,
50040,0,51428,0,,,1,169,,2,901,,2,345,,1,367,
50041,0,51429,0,,,1,169,,2,901,,2,346,,1,367,
50042,0,51430,0,,,1,169,,2,903,,2,346,,1,367,
50043,0,51431,0,,,1,169,,2,903,,2,346,,1,367,
50044,0,51432,0,,,1,169,,2,903,,2,346,,1,367,
50045,0,51433,0,,,1,169,,2,903,,2,346,,1,367,
50046,0,51434,0,,,1,169,,2,903,,2,346,,1,367,
50047,0,51435,0,,,1,169,,2,903,,2,347,,1,367,
50048,0,51436,0,,,1,169,,2,903,,2,347,,1,367,
50049,0,51437,0,,,1,169,,2,903,,2,347,,1,367,
50050,0,51438,0,,,1,169,,2,904,,2,347,,1,367,
50051,0,51439,0,,,1,169,,2,904,,2,347,,1,367,
50052,0,51440,0,,,1,169,,2,904,,2,347,,1,367,
50053,0,51441,0,,,1,169,,2,904,,2,348,,1,367,
50054,0,51442,0,,,1,169,,2,904,,2,348,,1,367,
50055,0,51443,0,,,1,169,,2,904,,2,349,,1,367,
50056,0,51444,0,,,1,169,,2,904,,2,349,,1,367,
50057,0,51445,0,,,1,169,,2,904,,2,349,,1,367,
50058,0,51446,0,,,2,169,,2,904,,2,349,,1,367,
50059,0,51447,0,,,2,169,,2,904,,2,349,,1,367,
50060,0,51448,0,,,2,169,,2,904,,2,349,,1,367,
50061,0,51449,0,,,2,169,,2,905,,2,349,,1,367,
50062,0,51450,0,,,2,169,,2,905,,2,349,,1,367,
50063,0,51451,0,,,2,169,,2,905,,2,349,,1,367,
50064,0,51452,0,,,2,169,,2,905,,2,349,,1,367,
50065,0,51453,0,,,2,169,,2,905,,2,350,,1,367,
50066,0,51454,0,,,2,169,,2,905,,2,350,,1,367,
50067,0,51455,0,,,2,169,,2,905,,2,350,,1,367,
50068,0,51456,0,,,2,169,,2,905,,2,350,,1,367,
50069,0,51457,0,,,2,169,,2,906,,2,350,,1,367,
50070,0,51458,0,,,2,169,,2,906,,2,350,,1,367,
50071,0,51459,0,,,2,169,,2,906,,2,351,,1,367,
50072,0,51460,0,,,2,169,,2,906,,2,351,,1,367,
50073,0,51461,0,,,2,169,,2,906,,2,351,,1,367,
50074,0,51462,0,,,2,169,,2,906,,2,351,,1,367,
50075,0,51463,0,,,2,169,,2,906,,2,351,,1,367,
50076,0,51464,0,,,2,169,,2,906,,2,351,,1,367,
50077,0,51465,0,,,2,169,,2,906,,2,351,,1,367,
50078,0,51466,0,,,2,169,,2,906,,2,351,,1,367,
50079,0,51467,0,,,2,169,,2,906,,2,351,,1,367,
50080,0,51468,0,,,2,169,,2,906,,2,351,,1,367,
50081,0,51469,0,,,2,169,,2,907,,2,351,,1,367,
50082,0,51470,0,,,2,169,,2,908,,2,351,,1,367,
50083,0,51471,0,,,2,169,,2,908,,2,351,,1,367,
50084,0,51472,0,,,2,169,,2,908,,2,351,,1,367,
50085,0,51473,0,,,2,169,,2,908,,2,351,,1,367,
50086,0,51474,0,,,2,169,,2,909,,2,351,,1,367,
50087,0,51475,0,,,2,169,,2,909,,2,351,,1,367,
50088,0,51476,0,,,2,169,,2,909,,2,351,,1,367,
50089,0,51477,0,,,2,169,,2,909,,2,351,,1,367,
50090,0,51478,0,,,2,169,,2,909,,2,351,,1,367,
50091,0,51479,0,,,2,169,,2,909,,2,351,,1,367,
50092,0,51480,0,,,2,169,,2,909,,2,352,,1,367,
50093,0,51481,0,,,2,169,,2,909,,2,352,,1,367,
50094,0,51482,0,,,2,169,,2,909,,2,353,,1,367,
50095,0,51483,0,,,2,169,,2,909,,2,353,,1,367,
50096,0,51484,0,,,2,169,,2,910,,2,353,,1,367,
50097,0,51485,0,,,2,169,,2,910,,2,354,,1,367,
50098,0,51486,0,,,2,169,,2,910,,2,354,,1,367,
50099,0,51487,0,,,2,169,,2,910,,2,354,,1,367,
50100,0,51488,0,,,2,169,,2,910,,2,354,,1,367,
50101,0,51489,0,,,2,169,,2,910,,2,354,,1,367,
50102,0,51490,0,,,2,169,,2,911,,2,354,,1,367,
50103,0,51491,0,,,2,169,,2,911,,2,354,,1,367,
50104,0,51492,0,,,2,169,,2,912,,2,354,,1,367,
50105,0,51493,0,,,2,169,,2,912,,2,354,,1,367,
50106,0,51494,0,,,2,169,,2,912,,2,354,,1,367,
50107,0,51495,0,,,2,169,,2,913,,2,355,,1,367,
50108,0,51496,0,,,2,169,,2,913,,2,355,,1,367,
50109,0,51497,0,,,2,169,,2,913,,2,355,,1,367,
50110,0,51498,0,,,2,169,,2,913,,2,355,,1,367,
50111,0,51499,0,,,2,169,,2,914,,2,355,,1,367,
50112,0,51500,0,,,2,169,,2,914,,2,355,,1,367,
50113,0,51501,0,,,2,169,,2,914,,2,355,,1,367,
50114,0,51502,0,,,2,169,,2,915,,2,355,,1,367,
50115,0,51503,0,,,2,169,,2,915,,2,355,,1,367,
50116,0,51504,0,,,2,169,,2,916,,2,355,,1,367,
50117,0,51505,0,,,2,169,,2,916,,2,355,,1,367,
50118,0,51506,0,,,2,169,,2,916,,2,355,,1,367,
50119,0,51507,0,,,2,169,,2,917,,2,355,,1,367,
50120,0,51508,0,,,2,169,,2,917,,2,356,,1,367,
50121,0,51509,0,,,2,169,,2,917,,2,356,,1,367,
50122,0,51510,0,,,2,169,,2,917,,2,356,,1,367,
50123,0,51511,0,,,2,169,,2,917,,2,356,,1,367,
50124,0,51512,0,,,2,169,,2,917,,2,356,,1,367,
50125,0,51513,0,,,2,169,,2,917,,2,356,,1,367,
50126,0,51514,0,,,2,169,,2,918,,2,356,,1,367,
50127,0,51515,0,,,2,169,,2,918,,2,356,,1,367,
50128,0,51516,0,,,2,169,,2,918,,2,356,,1,367,
50129,0,51517,0,,,2,169,,2,919,,2,356,,1,367,
50130,0,51518,0,,,2,169,,2,920,,2,356,,1,367,
50131,0,51519,0,,,2,169,,2,920,,2,356,,1,367,
50132,0,51520,0,,,2,169,,2,920,,2,356,,1,367,
50133,0,51521,0,,,2,169,,2,920,,2,356,,1,367,
50134,0,51522,0,,,2,169,,2,920,,2,356,,1,367,
50135,0,51523,0,,,2,169,,2,920,,2,356,,1,367,
50136,0,51524,0,,,2,169,,2,921,,2,356,,1,368,
50137,0,51525,0,,,2,169,,2,921,,2,356,,1,368,
50138,0,51526,0,,,2,169,,2,921,,2,356,,1,368,
50139,0,51527,0,,,2,169,,2,921,,2,357,,1,368,
50140,0,51528,0,,,2,169,,2,921,,2,357,,1,368,
50141,0,51529,0,,,2,169,,2,921,,2,357,,1,369,
50142,0,51530,0,,,2,169,,2,921,,2,357,,1,369,
50143,0,51531,0,,,2,169,,2,921,,2,357,,1,369,
50144,0,51532,0,,,2,169,,2,921,,2,357,,1,369,
50145,0,51533,0,,,2,169,,2,921,,2,357,,1,369,
50146,0,51534,0,,,2,169,,2,921,,2,357,,1,369,
50147,0,51535,0,,,2,169,,2,921,,2,357,,1,369,
50148,0,51536,0,,,2,169,,2,922,,2,357,,1,370,
50149,0,51537,0,,,2,169,,2,922,,2,357,,1,370,
50150,0,51538,0,,,2,169,,2,922,,2,357,,1,370,
50151,0,51539,0,,,2,169,,2,922,,2,357,,1,370,
50152,0,51540,0,,,2,169,,2,922,,2,358,,1,370,
50153,0,51541,0,,,2,169,,2,922,,2,358,,1,370,
50154,0,51542,0,,,2,169,,2,922,,2,358,,1,370,
50155,0,51543,0,,,2,169,,2,923,,2,359,,1,370,
50156,0,51544,0,,,2,169,,2,923,,2,359,,1,370,
50157,0,51545,0,,,2,169,,2,923,,2,359,,1,370,
50158,0,51546,0,,,2,169,,2,923,,2,359,,1,370,
50159,0,51547,0,,,2,169,,2,923,,2,359,,1,370,
50160,0,51548,0,,,2,169,,2,923,,2,359,,1,370,
50161,0,51549,0,,,2,169,,2,923,,2,359,,1,370,
50162,0,51550,0,,,2,169,,2,923,,2,360,,1,370,
50163,0,51551,0,,,2,169,,2,923,,2,360,,1,370,
50164,0,51552,0,,,2,169,,2,923,,2,361,,1,370,
50165,0,51553,0,,,2,169,,2,923,,2,361,,1,370,
50166,0,51554,0,,,2,169,,2,923,,2,362,,1,370,
50167,0,51555,0,,,2,169,,2,923,,2,362,,1,370,
50168,0,51556,0,,,2,169,,2,923,,2,362,,1,370,
50169,0,51557,0,,,2,169,,2,923,,2,363,,1,370,
50170,0,51558,0,,,2,169,,2,923,,2,363,,1,370,
50171,0,51559,0,,,2,169,,2,923,,2,364,,1,370,
50172,0,51560,0,,,2,169,,2,923,,2,364,,1,370,
50173,0,51561,0,,,2,169,,2,923,,2,364,,1,370,
50174,0,51562,0,,,2,169,,2,923,,2,364,,1,370,
50175,0,51563,0,,,2,169,,2,923,,2,365,,1,370,
50176,0,51564,0,,,2,169,,2,923,,2,365,,1,371,
50177,0,51565,0,,,2,169,,2,923,,2,365,,1,371,
50178,0,51566,0,,,2,169,,2,924,,2,365,,1,371,
50179,0,51567,0,,,2,169,,2,924,,2,365,,1,371,
50180,0,51568,0,,,2,169,,2,924,,2,365,,1,371,
50181,0,51569,0,,,2,169,,2,924,,2,365,,1,371,
50182,0,51570,0,,,2,169,,2,924,,2,365,,1,371,
50183,0,51571,0,,,2,169,,2,924,,2,365,,1,372,
50184,0,51572,0,,,2,169,,2,924,,2,365,,1,372,
50185,0,51573,0,,,2,169,,2,924,,2,365,,1,372,
50186,0,51574,0,,,2,169,,2,924,,2,365,,1,372,
50187,0,51575,0,,,2,169,,2,924,,2,365,,1,372,
50188,0,51576,0,,,2,169,,2,925,,2,365,,1,372,
50189,0,51577,0,,,2,169,,2,926,,2,366,,1,372,
50190,0,51578,0,,,2,169,,2,926,,2,366,,1,372,
50191,0,51579,0,,,2,169,,2,926,,2,366,,1,372,
50192,0,51580,0,,,2,169,,2,926,,2,366,,1,372,
50193,0,51581,0,,,2,169,,2,926,,2,366,,1,372,
50194,0,51582,0,,,2,169,,2,926,,2,366,,1,372,
50195,0,51583,0,,,2,169,,2,926,,2,366,,1,372,
50196,0,51584,0,,,2,169,,2,926,,2,366,,1,372,
50197,0,51585,0,,,2,169,,2,926,,2,366,,1,373,
50198,0,51586,0,,,2,169,,2,926,,2,366,,1,373,
50199,0,51587,0,,,2,169,,2,926,,2,367,,1,373,
50200,0,51588,0,,,2,169,,2,926,,2,367,,1,373,
50201,0,51589,0,,,2,169,,2,926,,2,367,,1,373,
50202,0,51590,0,,,2,169,,2,926,,2,367,,1,373,
50203,0,51591,0,,,2,169,,2,926,,2,367,,1,373,
50204,0,51592,0,,,2,169,,2,926,,2,368,,1,373,
50205,0,51593,0,,,2,169,,2,926,,2,368,,1,373,
50206,0,51594,0,,,2,169,,2,926,,2,369,,1,373,
50207,0,51595,0,,,2,169,,2,926,,2,369,,1,373,
50208,0,51596,0,,,2,169,,2,926,,2,369,,1,373,
50209,0,51597,0,,,2,169,,2,927,,2,369,,1,373,
